Q96S37,1303
P02787,1304
O15239,1305
P08581,1306
P01861,1307
P46663,1308
P51788,1309
Q15155,1310
Q9Y233,1311
Q96RD7,1312
P07900,1313
P25963,1314
P30085,1315
P46721,1316
Q92953,1317
Q16647,1318
P10909,1319
P9WGR1,1320
P05106,1321
P49286,1322
P00734,1323
P61432,1324
P12931,1325
Q8TET4,1326
O43677,1327
Q96PR1,1328
P03915,1329
P52477,1330
Q9UK17,1331
Q13621,1332
Q47PU3,1333
P17812,1334
P21918,1335
P17802,1336
P14625,1337
P51659,1338
P05166,1339
Q7Z5B4,1340
P0DMS8,1341
P20701,1342
P10253,1343
Q9R381,1344
P32239,1345
O75469,1346
P05091,1347
O00591,1348
Q6NUM9,1349
Q8TCU5,1350
BE0004923,1351
P23458,1352
O60502,1353
P10721,1354
P48051,1355
P47901,1356
P41231,1357
P16640,1358
P48163,1359
P22459,1360
P21554,1361
P33673,1362
P08709,1363
Q99808,1364
P07864,1365
O95069,1366
Q15185,1367
P04150,1368
Q99497,1369
Q8N1C3,1370
Q93PP9,1371
Q16665,1372
P48544,1373
O43708,1374
P05177,1375
P05089,1376
Q99870,1377
P41146,1378
O25608,1379
Q16798,1380
P11439,1381
P08174,1382
Q9Y5Y4,1383
P50579,1384
Q13427,1385
P16050,1386
P22001,1387
P62942,1388
Q9UDX4,1389
P02655,1390
O60939,1391
P27815,1392
P41595,1393
P20309,1394
P0AER0,1395
P02775,1396
P17568,1397
P09917,1398
P35908,1399
P37058,1400
P33261,1401
P68871,1402
P16581,1403
Q9UM07,1404
P54284,1405
P55792,1406
P01579,1407
Q08499,1408
P63000,1409
P62937,1410
P0AC13,1411
Q07343,1412
P35858,1413
P10768,1414
P23528,1415
Q693P7,1416
P31645,1417
P17658,1418
Q92806,1419
O75251,1420
P49146,1421
P19404,1422
Q07955,1423
P12268,1424
P04626,1425
Q07699,1426
P0DP23,1427
Q13393,1428
Q9H228,1429
P51812,1430
O75306,1431
Q16445,1432
P01008,1433
P14770,1434
P0ABP8,1435
BMOL0000015,1436
BE0004872,1437
P16234,1438
O60674,1439
P43088,1440
P0A7U3,1441
P36888,1442
P11926,1443
P17752,1444
P28593,1445
P16435,1446
P42262,1447
P19652,1448
P11766,1449
P0A7Z4,1450
P07101,1451
P54289,1452
Q96RI1,1453
P11388,1454
O43923,1455
P29803,1456
P15538,1457
Q14994,1458
P06988,1459
Q8IWT1,1460
Q9NR33,1461
P80511,1462
P24232,1463
P23297,1464
P11678,1465
P35462,1466
P35340,1467
P56282,1468
P50135,1469
Q99884,1470
Q8TDU6,1471
Q93088,1472
Q9H2X9,1473
Q9BY49,1474
P20831,1475
Q96EM0,1476
P02750,1477
P37231,1478
O60779,1479
Q9Y5N1,1480
P12814,1481
P27487,1482
Q9Y4U1,1483
BE0004864,1484
P00720,1485
P14866,1486
BE0004909,1487
P0ADY7,1488
P55789,1489
P12235,1490
P00325,1491
P00797,1492
P13500,1493
O95180,1494
Q13509,1495
P16860,1496
P31942,1497
P35408,1498
A9UF02,1499
Q15825,1500
Q14432,1501
P42684,1502
P36544,1503
P11142,1504
P78334,1505
Q08828,1506
Q15303,1507
P07550,1508
P15559,1509
P18545,1510
Q9UDR5,1511
Q07021,1512
P09874,1513
P56537,1514
BE0004857,1515
P09455,1516
Q9HCR9,1517
P55017,1518
Q9NY47,1519
Q06432,1520
Q9UI09,1521
Q16772,1522
P24298,1523
P13866,1524
Q9NR19,1525
P13637,1526
P80404,1527
P29597,1528
Q8NG66,1529
Q7SID9,1530
P07327,1531
P32297,1532
P09417,1533
Q6V0L0,1534
Q99623,1535
Q8RLY5,1536
P24941,1537
P02656,1538
O95477,1539
P9WNX1,1540
P11362,1541
P53004,1542
O94788,1543
P52333,1544
Q05940,1545
O60701,1546
P13632,1547
P0C0L5,1548
Q9UHC9,1549
Q9UBS5,1550
P05452,1551
P30711,1552
P56556,1553
P18089,1554
Q13423,1555
P13645,1556
O75880,1557
Q9NR96,1558
Q8TDS4,1559
P13631,1560
P37700,1561
Q14978,1562
Q6ZMR3,1563
P15428,1564
Q07864,1565
Q8N1G2,1566
P22352,1567
P08263,1568
P18825,1569
O75311,1570
P07771,1571
Q9Y691,1572
P29034,1573
P51649,1574
P07333,1575
C3T8E2,1576
P28472,1577
Q13698,1578
P43119,1579
P06715,1580
Q32P28,1581
P28222,1582
BE0004956,1583
Q9UKU7,1584
O43837,1585
BE0004888,1586
P12271,1587
P54750,1588
O94956,1589
P24046,1590
Q9H4Y5,1591
Q9NRF9,1592
P14218,1593
P52788,1594
P25101,1595
P23141,1596
O96000,1597
Q16836,1598
P08648,1599
Q8IVL5,1600
P48169,1601
P11274,1602
P09871,1603
Q08881,1604
Q12791,1605
O60391,1606
P03905,1607
O94903,1608
P49327,1609
P48549,1610
P21964,1611
P16083,1612
P09466,1613
P14902,1614
P54687,1615
P47870,1616
P00491,1617
P25024,1618
P49773,1619
P46059,1620
P00438,1621
P59768,1622
O43497,1623
P19440,1624
P35228,1625
Q51911,1626
O14746,1627
Q9NS18,1628
Q13547,1629
P04004,1630
P78559,1631
P17787,1632
P47989,1633
P34972,1634
Q16853,1635
P28331,1636
P10275,1637
P09467,1638
P01857,1639
P06239,1640
Q13224,1641
Q15274,1642
P14867,1643
P11230,1644
C9EH48,1645
P61024,1646
P48058,1647
P50406,1648
P08519,1649
O60840,1650
Q14500,1651
Q7RTV2,1652
BE0004863,1653
P35527,1654
Q16322,1655
Q92570,1656
P46439,1657
P68366,1658
P00441,1659
P08686,1660
Q5T1J1,1661
Q06323,1662
P48048,1663
Q02127,1664
Q8TCT9,1665
Q9NUB1,1666
P10613,1667
P30542,1668
P09622,1669
P00918,1670
P14920,1671
P22455,1672
P22102,1673
P42858,1674
Q9HCC0,1675
Q00975,1676
P26440,1677
P9WNC7,1678
BE0004957,1679
Q92753,1680
Q15111,1681
Q6MZM0,1682
P22303,1683
B4YQT9,1684
Q9UDX3,1685
P04217,1686
P37288,1687
Q7LG56,1688
O15460,1689
A8MPY1,1690
Q9Y271,1691
P28476,1692
P31943,1693
Q94655,1694
P29622,1695
Q16568,1696
P35218,1697
Q59192,1698
Q56839,1699
O60218,1700
P29474,1701
P21589,1702
P02768,1703
P07202,1704
P11021,1705
P10997,1706
P12676,1707
Q8TCC7,1708
P28074,1709
Q9H2M3,1710
P21695,1711
O95182,1712
P08588,1713
P32322,1714
Q08210,1715
Q9Z4P0,1716
Q14534,1717
P30038,1718
P23219,1719
P15531,1720
P30536,1721
Q14697,1722
O60706,1723
P0AFU8,1724
Q6W5P4,1725
Q5SL87,1726
P02708,1727
P49902,1728
O95264,1729
P00749,1730
P21266,1731
Q71U36,1732
P08684,1733
P27338,1734
O43252,1735
P10415,1736
P49419,1737
P23246,1738
Q03013,1739
O00305,1740
P43652,1741
Q08345,1742
P04406,1743
P0C1U9,1744
Q9NR82,1745
Q13882,1746
P42263,1747
Q86YB8,1748
O43447,1749
P78417,1750
P16233,1751
P11511,1752
P25103,1753
Q03154,1754
P30939,1755
P00846,1756
P47712,1757
P10276,1758
P35348,1759
P51170,1760
BE0004890,1761
Q99707,1762
Q16795,1763
P25311,1764
P62508,1765
P02647,1766
P43116,1767
Q8N8N7,1768
P20711,1769
P54577,1770
Q07869,1771
P01138,1772
O43920,1773
P63244,1774
P21430,1775
Q15822,1776
P29372,1777
O15392,1778
Q08288,1779
BE0004881,1780
Q02763,1781
P0A3M6,1782
Q02880,1783
P50453,1784
P51693,1785
P10696,1786
P19634,1787
O00483,1788
P36955,1789
P21728,1790
P25100,1791
P00492,1792
P34903,1793
P40859,1794
P39662,1795
Q92947,1796
Q03181,1797
Q8TCT1,1798
P00326,1799
Q9UHQ9,1800
P55263,1801
P04040,1802
Q16873,1803
Q96RJ0,1804
P08100,1805
P10809,1806
P38435,1807
P62714,1808
O75715,1809
P49448,1810
Q9UJT1,1811
P06746,1812
Q9ULX7,1813
Q92781,1814
P56181,1815
P03897,1816
P27797,1817
P01009,1818
P14416,1819
Q8N0U8,1820
P16220,1821
P61769,1822
P12236,1823
P37088,1824
O15530,1825
P41439,1826
P00558,1827
P49189,1828
P08192,1829
P28702,1830
Q08493,1831
P31260,1832
P20839,1833
O95299,1834
Q53H96,1835
Q9NRX3,1836
P04156,1837
Q9UGN5,1838
P05023,1839
Q14749,1840
O00555,1841
P20648,1842
O95881,1843
O95237,1844
O31616,1845
Q8GR70,1846
P01042,1847
P16502,1848
Q9NYR8,1849
P16066,1850
P09172,1851
P22033,1852
Q16850,1853
Q02252,1854
P35869,1855
Q52437,1856
Q9UHF0,1857
P46597,1858
P57059,1859
P04070,1860
Q9BQB6,1861
P09884,1862
O43766,1863
P42336,1864
Q4U2R8,1865
P08912,1866
P11586,1867
P0A9P4,1868
Q96NR8,1869
Q15738,1870
P23560,1871
P05109,1872
P15692,1873
P02585,1874
BE0004889,1875
Q9UGI5,1876
P07358,1877
Q4W8W1,1878
BE0004797,1879
Q06520,1880
P22891,1881
P42593,1882
P83223,1883
P36507,1884
P40261,1885
P02649,1886
P37173,1887
P35368,1888
P28482,1889
P55157,1890
Q09470,1891
O43175,1892
BE0004922,1893
Q99571,1894
P17050,1895
O43676,1896
P00742,1897
